epoch,accuracy,learning_rate,loss,val_accuracy,val_loss
0,0.39510834217071533,0.0010000000474974513,1.7242635488510132,0.18057553470134735,2.468424081802368
1,0.4354824125766754,0.0010000000474974513,1.527445912361145,0.30000001192092896,1.7809876203536987
2,0.48269039392471313,0.0010000000474974513,1.400072693824768,0.38741007447242737,1.6411734819412231
3,0.5087671875953674,0.0010000000474974513,1.3279294967651367,0.4399280548095703,1.7063685655593872
4,0.5285496115684509,0.0010000000474974513,1.2684847116470337,0.28525179624557495,3.272613763809204
5,0.5573239922523499,0.0010000000474974513,1.2087538242340088,0.38956835865974426,2.224931240081787
6,0.5742289423942566,0.0010000000474974513,1.1628093719482422,0.4165467619895935,1.7352532148361206
7,0.6082186698913574,0.0005000000237487257,1.0812398195266724,0.5284172892570496,1.3017754554748535
8,0.6230554580688477,0.0005000000237487257,1.0469461679458618,0.47913670539855957,1.5239142179489136
9,0.6308785080909729,0.0005000000237487257,1.0273019075393677,0.5553956627845764,1.2151565551757812
10,0.6400503516197205,0.0005000000237487257,1.000760555267334,0.5017985701560974,1.3487987518310547
11,0.6495818495750427,0.0005000000237487257,0.9808183312416077,0.5230215787887573,1.5331519842147827
12,0.6566855311393738,0.0005000000237487257,0.9546998143196106,0.4258992671966553,1.8413641452789307
13,0.6884273290634155,0.0002500000118743628,0.8877942562103271,0.6086331009864807,1.078877329826355
14,0.6959805488586426,0.0002500000118743628,0.8642879128456116,0.6402877569198608,1.054183006286621
15,0.6979588270187378,0.0002500000118743628,0.8612323999404907,0.5726618766784668,1.235195279121399
16,0.7030842304229736,0.0002500000118743628,0.8408741354942322,0.6715827584266663,0.9395729303359985
17,0.7079399228096008,0.0002500000118743628,0.8224244713783264,0.682374119758606,0.9335653185844421
18,0.7109072804450989,0.0002500000118743628,0.8148652911186218,0.6791366934776306,0.9228937029838562
19,0.7112669944763184,0.0002500000118743628,0.808544397354126,0.652158260345459,1.0110111236572266
20,0.7191799283027649,0.0002500000118743628,0.7927455306053162,0.5812949538230896,1.2813688516616821
21,0.7349159121513367,0.0001250000059371814,0.7530441880226135,0.6510791182518005,1.056233286857605
22,0.7405808568000793,0.0001250000059371814,0.7417615056037903,0.6305755376815796,1.1257946491241455
23,0.7407607436180115,0.0001250000059371814,0.7290956974029541,0.64784175157547,1.0727182626724243
24,0.7532595992088318,6.25000029685907e-05,0.7035203576087952,0.7348920702934265,0.8088594079017639
25,0.7573959231376648,6.25000029685907e-05,0.6989794969558716,0.730215847492218,0.8196255564689636
26,0.7571261525154114,6.25000029685907e-05,0.6826475858688354,0.7330935001373291,0.8348112106323242
27,0.761082649230957,6.25000029685907e-05,0.6782434582710266,0.7057554125785828,0.8774681687355042
28,0.7672871351242065,3.125000148429535e-05,0.6653714179992676,0.7517985701560974,0.7713289260864258
29,0.7689955830574036,3.125000148429535e-05,0.6664746403694153,0.7625899314880371,0.7249950170516968
30,0.7764589786529541,3.125000148429535e-05,0.6555981040000916,0.7561150789260864,0.7601815462112427
31,0.7698947787284851,3.125000148429535e-05,0.659480631351471,0.7334532141685486,0.8148221373558044
32,0.7704343199729919,3.125000148429535e-05,0.6560173034667969,0.7474820017814636,0.7691167593002319
33,0.773491621017456,1.5625000742147677e-05,0.6510528922080994,0.7579136490821838,0.7565079927444458
34,0.7801456451416016,1.5625000742147677e-05,0.6428741812705994,0.7446042895317078,0.7712219953536987
35,0.7758294939994812,1.5625000742147677e-05,0.6413114070892334,0.7453237175941467,0.7788013815879822
36,0.7773581743240356,9.999999747378752e-06,0.6409639716148376,0.7575539350509644,0.742305338382721
